artist_name,song_title,lyrics
Morgan Wallen,Up Down by Morgan Wallen (Ft. Florida Georgia Line),"
It's Friday after 5, got here just in time
Went ahead and wet a line 'fore I went and lost my mind
I ain't been here long, but the bobber's in the pond
Going up down, up, down, up, down
Tonight, we're gonna raise a whole lot more than cane
'Cause there's money in the bank and tomorrow's Saturday
So if they pass that fifth of Jack this way
I turn it up, down, up, down, up, down

We just holding it down here in BFE
Still rolling around with a burnt CD
Free Bird, five minutes deep
Head bobbing up, down, up, down, up, down
We got what we got, we don't need the rest
Can turn this parking lot into a party
With an ice chest, dancing, cold beer
Man, we live it up, down, up, down
We live it up down...here

What you know about it, T-Hubb?
What up, baby?

Yeah, the girls, they hit the spot, even hotter when it's hot
If you can't buy her a yacht, but still proud of what you got
'Cause when the day's done, red neck is from the sun
Going up, down, up, down, up, down

We just holding it down here in BFE
Still rolling around with a burnt CD
Free Bird, five minutes deep
Head bobbing up, down, up, down, up, down
We got what we got, we don't need the rest
Can turn this parking lot into a party
With an ice chest, dancing, cold beer
Man, we live it up, down, up, down
We live it up, down here

Somebody pass that fifth of Camp this way
I'll turn it up, down, up, down, up, down

We just holding it down here in BFE
Still rolling around with a burnt CD
Free Bird, five minutes deep
Head bobbing up, down, up, down, up, down
We got what we got, we don't need the rest
Can turn this parking lot into a party
With an ice chest, dancing, cold beer
Man, we live it up, down, up, down
We live it up, down here"
Morgan Wallen,Whiskey Glasses by Morgan Wallen,"
Poor me, pour me another drink
'Cause I don't wanna feel a thing
No more, hell nah
I just wanna sip 'til the pain wears off
Poor me, pour me another round
Line 'em up and knock 'em down
Two more let's go
'Cause I ain't never hurt like this before

Don't wanna think about her
Or wear a ring without her
Don't wanna hit the karaoke bar
Can't sing without her
So make them drinks strong
'Cause brother she's gone
And if I'm ever gonna move on

I'ma need some whiskey glasses
'Cause I don't wanna see the truth
She's probably making out on the couch right now
With someone new
Yeah, I'ma need some whiskey glasses
If I'm gonna make it through
If I'ma be single
I'ma need a double shot of that heartbreak proof
And see the world through whiskey glasses

And see the world through whiskey glasses


Last call
I swear this will be my last call
Now I ain't drunk dialing no more at 3 am
Mr. Bartender hittin' me again

Don't wanna think about her
Or wear a ring without her
Don't wanna hit the karaoke bar
Can't sing without her
So make them drinks strong
'Cause brother she's gone
And if I'm ever gonna move on
I'ma need some whiskey glasses
'Cause I don't wanna see the truth
She's probably making out on the couch right now
With someone new
Yeah, I'ma need some whiskey glasses
If I'm gonna make it through
If I'ma be single
I'ma need a double shot of that heartbreak proof
And see the world through whiskey glasses

Oh, see the world through whiskey glasses


Line 'em up, line 'em up, line 'em up, line 'em up
Knock 'em back, knock 'em back, knock 'em back, knock 'em back
Fill 'em up, fill 'em up, fill 'em up, fill 'em up
'Cause if she ain't ever coming back
Line 'em up, line 'em up, line 'em up, line 'em up
Knock 'em back, knock 'em back, knock 'em back, knock 'em back
Fill 'em up, fill 'em up, fill 'em up, fill 'em up
'Cause if she ain't ever coming back

I'ma need some whiskey glasses
'Cause I don't wanna see the truth
She's probably making out on the couch right now
With someone new
Yeah, I'ma need some whiskey glasses
If I'm gonna make it through
If I'ma be single
I'ma need a double shot of that heartbreak proof
And see the world through whiskey glasses

Oh, see the world through whiskey glasses

Yeah

And see the world through whiskey glasses

Yeah"
Morgan Wallen,Cover Me Up by Morgan Wallen,"
A heart on a run keeps a hand on a gun
Can't trust anyone
I was so sure what I needed was more
Tried to shoot out the sun
The days when we raged, we flew off the page
Such damage was done
But I made it through, 'cause somebody knew
I was meant for someone

So, girl, leave your boots by the bed, we ain't leavin' this room
'Til someone needs medical help or the magnolias bloom
It's cold in this house and I ain't goin' out to chop wood
So, cover me up and know you're enough to use me for good

I put your faith to the test when I tore off your dress
In Richmond on High
I sobered up, I swore off that stuff
Forever this time
And the old lover's sing, “I thought it'd be me
Who helped him get home”
But home was a dream, one that I'd never seen
'Til you came along

So, girl, hang your dress out to dry, we ain't leavin' this room
'Til Percy Priest breaks open wide and the river runs through
And carries this house on its Stones like a piece of driftwood
So, cover me up and know you're enough to use me for good


So, girl, leave your boots by the bed, we ain't leavin' this room
'Til someone needs medical help or the magnolias bloom
It's cold in this house and I ain't goin' out to chop wood
So, cover me up and know you're enough to use me for good

So, cover me up and know you're enough to use me for good"
Morgan Wallen,Wasted on You by Morgan Wallen,"
I don't always wake up in the mornin'
Pour myself a strong one
Aw, but when I get lonely I do
Your memory gets burnin'
Lean back on the bourbon
Sure as hell can't keep leanin' on you

Looks like I'm learnin' the hard way again
It's all my fault
Yeah, I dropped the ball
You're gone and I'm gone three sheets to the wind
Thinkin' 'bout all I've wasted on you

All of this time and all of this money
All of the these sorries I don't owe you honey
All of these miles on this Chevy, and prayers in a pew
All them days I spent, wasted on you
Wasted on you

Yeah, I swore this one'd be different
My heart wouldn't listen to my head and these boots on my feet
Looks like I'm learning the hard way again
That's why I've been wasted on you

All of this time and all of this money
All these sorries I don't owe you, honey
All of these miles on this Chevy and prayers in a pew
All them days I spent, wasted on you
Wasted on you

Like this pile of your stuff that's packed up in the back
Right down to the flame of this match
Wasted on you, wasted on you
Wasted on you, wasted on you
Wasted on you

All of this time and all of this money
All these sorries I don't owe you, honey
All of these miles on this Chevy and prayers in a pew
All them days I spent, wasted on you
Wasted on you
Wasted on you, wasted on you"
Morgan Wallen,The Way I Talk by Morgan Wallen,"
It's got a touch of the town where I grew up
Something in it them California girls love
Some people like to make a little fun of
The way I talk
It gets slower after three or four cold beers
And gets louder when I'm cheerin' on the Volunteers
Folks know I'm country, when they hear
The way I talk

It sounds a little bit like my daddy
It don't cuss around my mama
Got some words you've never heard
'Less you come from down yonder
The man upstairs
gets it
So I ain't tryna fix it
No, I can't hide it
I don't fight it, I just roll with it
Oh, kinda slow like the Mississippi roads
It's the only way I know
Man it ain't my fault
I just live the way I talk

Yeah it's, ""Yes sir, no ma'am, y'all come back, now""
Fightin' words if you run my last name down
I ain't ashamed, matter of fact I'm damn proud
Of the way I talk, y'all

It sounds a little bit like my daddy
It don't cuss around my mama
Got some words you've never heard
'Less you come from down yonder
The man upstairs gets it
So I ain't tryna fix it
No, I can't hide it
I don't fight it, I just roll with it
Oh, kinda slow like the Mississippi roads
It's the only way I know
Man it ain't my fault
I just live the way I talk

Slow, like a Sunday morning service back home
And kinda sweet when I got a girl to love on
If you know me, you know

It sounds a little bit like my daddy
It don't cuss around my mama
Got some words you've never heard
'Less you come from down yonder
The man upstairs gets it
So I ain't tryna fix it
No I can't hide it
I don't fight it, I just roll with it
Oh, kinda slow like the Mississippi roads
It's the only way I know
Man it ain't my fault
I just live the way I talk
The way I talk"
Morgan Wallen,Chasin' You by Morgan Wallen,"
We used to chase that Chattanooga freight
Couple of kids in a Chevrolet
Catch a little air when we cross the tracks
Sipping on something from a paper sack
You hang your shirt on that maple limb
Slipping through the moon to the river bend
Wasn't very long I was jumping in, jumping in
I guess I'm still doing now what I was doing then

Chasin' you like a shot of whiskey
Burning going down, burning going down
Chasin' you like those goodbye tail lights
Headed west to anywhere out of this nowhere town
Chasin' that freedom, chasing' that feeling that got gone too soon
Chasin' that you and me, I only see in my rearview
Yeah, I'm laying here tonight holding someone new
Still chasin' you, still chasin' you

You always used to talk about LA
I heard you got as far as Santa Fe
Well you know I tried to track you down
I only got as far as Guitar Town
Singing about
a girl I used to know, used to know
Well you should know that
I haven't given up
I'm just on your radio

Chasin' you like a shot of whiskey
Burning going down, burning going down
Chasin' you like those goodbye tail lights
Headed west to anywhere out of this nowhere town
Chasin' that freedom, chasin' that feeling that got gone too soon
Chasin' that you and me, I only see in my rearview
Yeah, I'm laying here tonight holding someone new
Still chasin' you, still chasin' you

Chasin' you like a shot of whiskey
Burning going down, burning going down
Chasin' you like those goodbye tail lights
Headed west to anywhere out of this nowhere town
Chasin' that freedom, chasin' that feeling that got gone too soon
Chasin' that you and me, I only see in my rearview
Yeah, I'm laying here tonight holding someone new
Still chasin' you, still chasin' you
Still chasin' you, still chasin' you"
Maddie & Tae,"Mama, I'm a Big Girl Now by Maddie Baillio (Ft. Andrea Martin, Ariana Grande, Dove Cameron, Harvey Fierstein & Kristin Chenoweth)","
Hey mama
, how do you get a red wine stain
Out of your favorite dress?
Black mascara off a pillowcase?
Cure a one-too-many headache?
Mama, can I come and maybe stay a few days
This weekend or next?
And hey, how do you get a red wine stain
Out of your favorite dress?

How does he sleep at night?
Mama, the nerve of this guy
To leave me so easy
Am I gonna be alright?
I wanna kick myself for falling so hard
Mama, can you die from a broken heart?

Can you ask Daddy if he's got time
To come and look at my front door?
It got slammed last night
And now it don't close right
And just promise that you won't tell him everything
And keep that pistol in the drawer
Mama, please don't say
I'm gonna laugh about this someday
You didn't see the way he drove away

How does he sleep at night?
Mama, the nerve of this guy
To leave me so easy
Am I gonna be alright?
I wanna kick myself for falling so hard
Mama, can you die from a broken heart?
Oh, a broken heart

Can your knees give out from prayin' so hard? 
Can you go blind from crying in the dark? 
Was it ever really real
If he don't feel like I feel?
How does he sleep at night?
Mama, the nerve of this guy
To leave me so easy
Am I gonna be alright?
How does he sleep at night?
Mama, the nerve of this guy
To leave me so easy
Am I gonna be alright?
I wanna kick myself for falling so hard
Mama, can you die from a broken heart?
A broken heart"
Maddie & Tae,Going Going Gone by Maddie Poppe,"
They don't cancel other plans
Have conversations with nothin' but their eyes
They don't hear each other's names and forget to concentrate
Hits a nerve and lights you up like dynamite

Friends don't call you in the middle of the night
Couldn't even tell you why
They just felt like saying, ""Hi""
Friends don't stand around, playing with their keys
Finding reasons not to leave
Tryna hide the chemistry
Drive a little too slow 
Take the long way home 
Get a little too close 
We do but, but friends don't

They don't almost say, ""I love you""
When they're downtown somewhere, just a little drunk
They don't talk about the future and put each other in it
And get chills with every accidental touch

Friends don't call you in the middle of the night
Couldn't even tell you why
They just felt like saying, ""Hi""
Friends don't stand around, playing with their keys
Finding reasons not to leave
Trying to hide the chemistry
Drive a little too slow 
Take the long way home 
Get a little too close 
We do but, but friends don't

I keep telling myself this might be nothing 
But one look in your eyes and, God, there's something 
You can lie to me and say you don't
But I know you do, and I love you too

Friends don't call you in the middle of the night
Couldn't even tell you why
They just felt like saying, ""Hi""
Friends don't stand around, playing with their keys
Finding reasons not to leave
Tryna hide the chemistry
Drive a little too slow 
Take the long way home 
Get a little too close 
We do but, but friends don't
Friends don't"
Maddie & Tae,Die From a Broken Heart by Maddie & Tae,"
No country music was harmed in the making of this song
This is only a test-t-t

Well, I wish I had some shoes on my two bare feet
And it's getting kinda cold in these painted on cut-off jeans
I hate the way this bikini top chafes
Do I really have to wear it all day? 

I hear you over there on your tailgate whistlin' 
Sayin', ""Hey, girl"" 
But you know I ain't listenin'
'Cause I got a name
And to you, it ain't ""Pretty little thing""
""Hottie"" or ""Baby""
It's driving me red-red-red-red-red-red-redneck crazy

Being the girl in a country song
How in the world did it go so wrong?
Like all I'm good for is lookin' good for
You and your friends on the weekend, nothin' more
We used to get a little respect
Now we're lucky if we even get
To climb up in your truck, keep our mouths shut, and ride along
And be the girl in a country song

Well, shakin' my moneymaker ain't never made me a dime
And there ain't no sugar for you in this shaker of mine
Tell me one more time ""You gotta get you some of that""
Sure, I'll slide on over, but you're gonna get slapped 
These days, it ain't easy bein' that

Girl in a country song
How in the world did it go so wrong?
Like all I'm good for is lookin' good for
You and your friends on the weekend, nothin' more
We used to get a little respect
Now we're lucky if we even get
To climb up in your truck, keep our mouths shut, and ride along
And be the girl in a country song

Aw, naw, Conway and George Strait
Never did it this way
Back in the old days
Aw, y'all, we ain't a cliché
That ain't no way to treat a lady

Like a girl in a country song
How in the world did it go so wrong?
Like all we're good for
Is looking good for you and your friends on the weekend
Nothin' more 
We used to get a little respect
Now we're lucky if we even get
To climb up in your truck, keep our mouth shut, and ride along
Down some old dirt road we don't even wanna be on
And be the girl in a country song 

I ain't your tan-legged Juliet!
Can I put on some real clothes now?
Aw, naw "
Maddie & Tae,Friends Don't by Maddie & Tae,"
Baby blue staring in the window pane just counting drops of rain
Wondering if she’s got the guts to take it
Running down her dreams in a dirty dress, now her heart’s a mess
Praying  she will find a way to make it

So keep on climbing, though the ground might shake
Just keep on reaching though the limb might break
We’ve come this far, don’t you be scared now
Cause you can learn to fly on the way down

Searching for a sign in the night, even like a lonely string of lights
That’ll burn just long enough for you to see it
The road’s been long and lonely and you feel like giving up
There’s more to this than just the breath you’re breathing

So keep on climbing, though the ground might shake
Just keep on reaching though the limb might break
We’ve come this far, don’t you be scared now
Cause you can learn to fly on the way down
On the way down

You won’t forget the heavy steps it took to let it go
Close your eyes, count to ten, hold your breath
And fly

Keep on climbing, though the ground might shake
Just keep on reaching though the limb might break
We’ve come this far, don’t you be scared now
Cause you can learn to fly on the way down

Ohh-oh, oh-oh
Fly
Fly"
Maddie & Tae,Girl in a Country Song by Maddie & Tae,"
Girl, I know
He done did a number on your soul
It sucks, it's sad
I wish I could, but I can’t change that
But hey, good news
We've all been there a time or two
And one thing I've learned
Is it’s gonna be hard, but trust me, girl

Get up off the bathroom floor
Let's wipe the tears off your cheeks
Put on a dress and get out that door
Girl, the first shot's on me
Let's jump into a cab downtown
Let a sexy man spin you around
Let's show that heart some neon magic
'Til we're drunk and laughin'
Back on the bathroom floor

No, it ain’t your fault
He couldn’t see you're beautiful? His loss
So put on your high heels
I bet you’re gonna love the way it feels

To get up off the bathroom floor
Let's wipe the tears off your cheeks
Put on a dress and get out that door
Girl, the first shot's on me
Let's jump into a cab downtown
Let a sexy man spin you around
Let’s show that heart some neon magic
'Til we're drunk and laughin'
Back on the bathroom floor
Back on the bathroom floor

So get up 
Come on, girl 
Get up 
Come on, girl
Come on, girl

Get up off the bathroom floor
Let's wipe the tears off your cheeks
Put on a dress and get out that door
Girl, the first shot's on me
Let's jump into a cab downtown
Let a sexy man spin you around
Let's show that heart some neon magic
'Til we're drunk and laughin'
Back on the bathroom floor
Get up
Come on, girl
Get up
Come on, girl
Get up
Come on, girl
Get up
Come on, girl"
Maddie & Tae,Fly by Maddie & Tae,"
Whew, alright

He pulled up in his red Corvette
Salmon shorts and a white V-neck
I said ""Wow, you know how
To dress down for a city guy""

We headed out to a spot on the lake
A couple Zebcos and a cup full of bait
I could tell pretty fast he had more than just bass on his mind

Oh, I was fishin', he was wishin' we were kissin'
I was gettin' madder than a hornet in an old Coke can
Gettin' closer, slidin' over
Crowdin' up my castin' shoulder
Reachin' out to try to hold my reelin' hand
And sayin' I'm pretty, sayin' he's in love
And how it don't get any better than this
I said, yeah it could
Boy, if you would
Shut up and fish
Shut up and fish

For a little while he calmed down and let up
But then he went right back to pushing his luck
And that line of mine wasn't all I wanted to throw in
Oh no

I was fishin', he was wishin' we were kissin'
I was gettin' madder than a hornet in an old Coke can
Gettin' closer, slidin' over
Crowdin' up my castin' shoulder
Reachin' out to try to hold my reelin' hand
And saying I'm pretty, sayin' he's in love
And how it don't get any better than this
I said, yeah it could
Boy, if you would
Shut up and fish
Shut up and fish
Come on

I finally had all of him that I could take
So I gave him a cold shower in the lake
What can I say ?

I was fishin', he was wishin' we were kissin'
I was gettin' madder than a hornet in an old Coke can
Gettin' closer, slidin' over
Playin' Captain Casanova
Reachin' out to try to hold my reelin' hand
And saying I'm pretty, sayin' he's in love
And how it don't get any better than this
I said, yeah it could
Boy, if you would
Shut up and fish
Just a little push
'Cause he couldn't just
Shut up and fish
Shut up and fish"
Maddie & Tae,Fat Funny Friend by Maddie Zahm,"
You've been walking around with a dark cloud
Hanging over every step you take
Like the slightest breeze will knock you to your knees
Doing your best not to break
Wish I had the words to tell ya, but I got an umbrella
And I think it's big enough, for the both of us

I'll face that wind by your side
Even take on that rain, I don't mind
Or give you space or give you time
If you need me to
But I'll be here for you
After the storm blows through

You know, you and me, we've been thick as thieves
You get cut I feel the pain
We're stuck together, no matter what the weather
And that ain't gonna change
I don't know how long the hurt'll hold on
Or when the sun will shine again
So until then...

I'll face that wind by your side
Even take on that rain, I don't mind
Or give you space or give you time
If you need me to
But I'll be here for you
After the storm blows through
And your skies are blue again
And you're back to you again, my friend
I'll face that wind by your side
Even take on that rain, I don't mind
Or give you space or give you time
If you need me to
But I'll be here for you
After the storm blows through"
Maddie & Tae,"Without Love by Maddie Baillio (Ft. Ariana Grande, Ephraim Sykes & Garrett Clayton)","
These walls could use some silence
These eyes could use some drying right about now
How can I be so lonely?
When I know you're always around
I can't take another sleeping on the couch night
Another stupid 'til the mornin' fight
Baby, I'm calling a truce

So lay here with me
Let down your guard
Let's take off our gloves
And quit making it so hard
'Cause you don't wanna go
And I don't want you to leave
So why don't you stay, please?
And lay here with me

I don't want us to be over
I miss when we were closer than air
My hand could use some holding
The bed is getting colder
I just want you to kiss me up those stairs

So lay here with me
Let down your guard
Let's take off our gloves
And quit making it so hard
'Cause you don't wanna go
And I don't want you to leave
So why don't you stay, please?
And lay here with me

Just the two of us
Holding on with the blinds shut
Hearts beating back in love 
Maybe find what we lost if we just
Stay
, stay, stay

And lay here with me
Let down your guard
Let's take off our gloves
And quit making it so hard
'Cause you don't wanna go
And I don't wanna leave
So why don't you stay, please?
And lay here with me
Lay here with me
Lay here with me
Lay here with me"
Maddie & Tae,"You Can't Stop the Beat by Maddie Baillio (Ft. Ariana Grande, Dove Cameron, Ephraim Sykes, Garrett Clayton, Harvey Fierstein, Jennifer Hudson & Kristin Chenoweth)","
Ooh
Ooh

He's as cool as California
Homegrown like they do it in Georgia
With a heart as big as the Lone Star State
Hard to catch like a Kansas breeze
Strong like a Tennessee hickory
He's smooth like the bourbon Kentucky makes

Ooh
Hot like the Phoenix sun, y'all
Ooh
I'm fallin' like a Denver snowfall

Whole world in my living room
It's all you, babe
If I could paint paradise, it'd be you
It's all you, babe
Every red pin on the map I'm holding
You're everywhere I've been and everywhere I'm goin'
From Backwoods to the neon glowin'
You're everywhere I've been and everywhere I'm goin'

Ooh

He's my one-way outta town
Even sitting shotgun riding around
Feels like an East Coast coastline drive
He's a take-my-breath like a Paris sunset
Takes my heart where it hasn't been yet

Whole world in my living room
It's all you, babe
If I could paint paradise, it'd be you
It's all you, babe
Every red pin on the map I'm holding
You're everywhere I've been and everywhere I'm goin'
From Backwoods to the neon glowin'
You're everywhere I've been and everywhere I'm goin'
Everywhere, everywhere, everywhere I'm goin'

Ooh
Hot like the Phoenix sun, y'all
Ooh
I'm fallin' like a Denver snowfall

Whole world in my living room
It's all you, babe
If I could paint paradise, it'd be you
It's all you, babe
Every red pin on the map I'm holding
You're everywhere I've been and everywhere I'm goin'
From Backwoods to the neon glowin'
You're everywhere I've been and everywhere I'm goin'

Ooh
Everywhere I'm goin', goin'
Ooh
Everywhere I've been and everywhere I'm goin'

Ooh
Ooh"
Maddie & Tae,Bathroom Floor by Maddie & Tae,"
I wish I had something nice to say
About that girl and her million-dollar face
But beauty only gets you so far

A heart of pure gold is something very rare
And the only one she has is on that necklace that she wears
Acts like she's some kind of movie star

Ooh, it might be not be Christian
To be wishing what I'm wishing

Sierra, Sierra
Girl, let me tell ya
One day, you might need those friends that you ditched
Sierra, Sierra
Life ain't all tiaras
You're gonna find out that karma's a -

To tell the truth, I ain't even mad
'Cause I know the universe is gonna get you back
All I have to do is bide my time

Ooh, I hope that I'm around when
You get knocked up or get knocked down

Sierra, Sierra
Girl, let me tell ya
You can't break boys' hearts like you're flipping a switch
Sierra, Sierra
Life ain't all tiaras
You're gonna find out that karma's a -

Big pain in the-
As far as I can tell, yours is adding up fast
Sierra

Sierra, Sierra
Girl, let me tell ya
That high horse you're riding can buck you off quick
Sierra, Sierra
Life ain't all tiaras
You're gonna find out that karma's a -
Pardon my French, but karma's a
Hmmm
Mmhmm
I said karma's a
Hmmm
Ooh-hoo
Oh, Sierra"
Dierks Bentley,Drunk on a Plane by Dierks Bentley,"
I took two weeks vacation for the honeymoon
A couple tickets all inclusive down in Cancun
I couldn't get my money back so I'm in seat 7A
I'm getting drunk on a plane
I bet the fella on the aisle thought I was crazy
Cause I taped your picture to the seatback right beside me
Now I've got empty mini bottles fillin' both our trays
I'm getting drunk on a plane

Buyin' drinks for everybody
But the pilot, it's a party
Got this 737
rocking like a G6
Stewardess is somethin' sexy
Leanin' pourin' Coke and whiskey
Told her about my condition
Got a little mile-high flight attention
It's Mardi Gras up in the clouds
I'm up so high, I may never come down
I'll try anything to drown out the pain
They all know why I'm getting drunk on a plane

We had this date marked on the calendar forever
We'd take that new wed limo airport ride together
I feel like a plastic groom alone there at the top of the cake
So hey, I'm getting drunk on a plane

Buyin' drinks for everybody
But the pilot, it's a party
Got this 737
Rocking like a G6
Stewardess is somethin' sexy
Leanin' pourin' Coke and whiskey
Told her about my condition
Got a little mile-high flight attention
It's Mardi Gras up in the clouds
I'm up so high, I may never come down
I'll try anything to drown out the pain
They all know why I'm getting drunk on a plane

On my way home I'll bump this seat right up to first class
So I can drink that cheap champagne out of a real glass
And when we land I'll call her up and tell her kiss my ass
Cause hey, I'm drunk on a plane
Buyin' drinks for everybody
But the pilot, it's a party
Got this 737
Rocking like a G6
Stewardess is somethin' sexy
Leanin' pourin' Coke and whiskey
Told her about my condition
Got a little mile-high flight attention
It's Mardi Gras up in the clouds
I'm up so high, I may never come down
I'll try anything to drown out the pain
They all know why I'm getting drunk on a plane

I'm getting drunk on a plane
I might be passed out
In the baggage claim
But right now
I'm drunk on a plane"
Dierks Bentley,Burning Man by Dierks Bentley (Ft. Brothers Osborne),"
Half your life you struggle
Half your life you fly
Half your life makin' trouble
Half your life makin' it right
One day I'm the exception
Most days I'm just like most
Some days I'm headed in the right direction
And some days I ain't even close

I'm a little bit steady but still a little bit rollin' stone
I'm a little bit heaven but still a little bit flesh-and-bone
Little found, little don't-know-where-I-am
I'm a little bit holy water but still a little bit burning man
Burning man

I always loved the highway
I just don't run it as fast
I still go wherever the wind blows me
But I always find my way back
I still don't get it right sometimes
I just don't get it as wrong
I still go a little bit crazy sometimes
Yeah, but now I don't stay near as long

I'm a little bit steady but still a little bit rollin' stone
I'm a little bit heaven but still a little bit flesh-and-bone
Little found, little don't-know-where-I-am
I'm a little bit holy water but still a little bit burning man
Burning man
Still just a burn, burn, burning man
Just a burning man
Woo!

Maybe I'll go to the desert
Find myself in the Joshua Tree
If we pass in the night then just hand me a light
And tell me you burned just like me
I'm a little bit steady but still a little bit rollin' stone
I'm a little bit heaven but still a little bit flesh-and-bone
Little found, little don't-know-where-I-am
I'm a little bit holy water but still a little bit burning man
Burning man
Still just a burn, burn, burning man
Just a burning man

Burning man"
Dierks Bentley,Hold The Light by Dierks Bentley (Ft. S. Carey),"
If it wasn't known, that our love will carry on
I will be the wind that echo's on the canyon wall
One more day with you, to walk around our neighbourhood
We will never know like it was understood

We never say goodbye
Just let me hold the light

If you've given up, I will call an end to this
I will be your rock from our perch
If you walk the ridge, you will find the marks, the scars
Kneel down by the tree, under the city stone

We never say goodbye
Just let me hold the light
We never say goodbye
I'll see you on this side
Or the other way
The desert sun kisses the sky
Baby hold the light
And keep it in your eyes
And promise that you dream with me
Beyond the walls of time
And when we laid aside
Just look up at the light

Just let me hold the light
Just let me hold the light"
Dierks Bentley,Living by Dierks Bentley,"
This mornin' I got up at 6:01
I walked out and saw the rising sun
And I drank it in like whiskey
I saw a tree I've seen a thousand times
A bird on a branch and I watched it fly away in the wind
And it hit me
It's a beautiful world sometimes I don't see so clear

Some days you just breath in
Just try to break even
Sometimes your heart's poundin' out of your chest
Sometimes it's just beatin'
Some days you just forget
What all you've been given
Some days you just get by
And some days you're just alive
Some days you're livin'
Some days you're livin'

I went back in and fired the coffee up
She walked in the kitchen like she always does
In my t-shirt and it killed me
And I kissed her like it was the first time
She laughed and looked at me like I'd lost my mind
I said ""Baby, I love you, can't live without you, I know I don't say it enough""

Some days you just breath in
Just try to break even
Sometimes your heart's poundin' out of your chest
Sometimes it's just beatin'
Some days you just forget
What all you've been given
Some days you just get by
And some days you're just alive
Some days you're livin'
Some days you're livin'

Like you never die
Blue's a little bluer up in the sky
You're high's a little high
You feel that fire you've been missing
Some days you're livingIt'a beautiful world sometimes I don't see so clear

Some days you start singin'
And you don't need a reason
Sometimes the world's just right
Your clear eyes ain't even blinkin'
Got a heart full of grateful
For all you've been given
Some days you just get by
Yeah some days you're just alive
Some days you're livin'
Some days you're livin'

Livin' like you'll never die
Blue's a little bluer up in the sky
You're high's a little high
You feel that fire you've been missin'
Some days you're living
Some days you're living"
Dierks Bentley,"Woman, Amen by Dierks Bentley","
Oh oh oh oh ohhhhhh oh
Oh oh oh oh ohhhh
Oh oh oh oh ohhhhhh oh
Oh oh oh oh oh

I'd lose my way and I'd lose my mind
If I faced one day on my own
I know I was saved
The night that she gave this drifter's heart a home

Every night I should be on my knees
Lord knows how lucky I am
I'll never say near enough
Thank God for this woman, amen

Oh oh oh oh ohhhhhh oh
Oh oh oh oh ohhhh

This world has a way of shaking your faith
I've been broken again and again
But I need all the cracks in my shattered heart
'Cause that's where her love gets in

Every night I should be on my knees
Lord knows how lucky I am
I'll never say near enough
Thank God for this woman, amen

She gives me faith 
She gives me grace 
She gives me hope 
She gives me strength 
She gives me love 
Love without end 
Thank God for this woman, amen 

Oh oh oh oh ohhhhhh oh
Oh oh oh oh ohhhh
Oh oh oh oh ohhhhhh oh
Oh oh oh oh oh
Thanks for the moon and the stars up above
Forgiveness of sin in Your undying love
Every twist every turn for the way You made sure
All my roads led to her

So tonight I will fall down on my knees
'Cause Lord knows how lucky I am
I'm gonna shout at the top of my lungs
Thank God for this woman, amen
And thank God for this woman, amen

She gives me faith 
She gives me grace 
She gives me hope 
She gives me strength 
She gives me love 
Love without end 
Thank God for this woman, amen "
Dierks Bentley,Black by Dierks Bentley,"
The moon outside
Too bright
Those blinds, yeah, let's just keep 'em closed, you know
My hands, they know where to go
To find your finger tips
Trace 'em back to your lips
Take you on a trip
Flip that switch

Make my world go black
Hit me like a heart attack
Knock me flat on my back, yeah, just keep doing that
That thing you're doing there
Brush me with your hair
I swear I don't know how long that I can last
Make my world go black, black
Make my world go black, black

Like your dress on the floor
Yeah the one you don't need anymore
Black like a sky with no stars
Just find me and fall into my arms

And make my world go black
Hit me like a heart attack
Knock me flat on my back, yeah, just keep doing that
That thing you're doing there
Brush me with your hair
I swear I don't know how long that I can last
Make my world go black, black
Make my world go black, black

I don't wanna see a thing
Baby I just wanna feel your touch, feel your rush
I don't wanna see a thing
I just wanna feel your love

Make my world go black
Hit me like a heart attack
Knock me flat on my back, yeah, just keep doing that
That thing you're doing there
Brush me with your hair
I swear I don't know how long that I can last
Make my world go black, black
Make my world go black, black
Make my world go black, black
I don't wanna see a thing

I just wanna feel your touch, feel your rush

"
Dierks Bentley,Different for Girls by Dierks Bentley (Ft. Elle King),"
She don't throw any t-shirt on and walk to a bar
She don't text her friends and say, ""I gotta get laid tonight.""
She don't say, ""It's okay, I never loved him anyway.""
She don't scroll through her phone just looking for a Band-Aid

It's different for girls when their hearts get broke
They can't tape it back together with a whiskey and Coke
They don't take someone home and act like it's nothing
They can't just switch it off every time they feel something
A guy gets drunk with his friends and he might hook up
Fast forward through the pain, pushing back when the tears come on
But it's different for girls

She don't sleep all day and leave the house a wreck
She don't have the luxury to let herself go
She won't call just to curse
Found a wall she can punch
When the going gets tough, yeah, the guys they can just act tough

It's different for girls when their hearts get broke
They can't tape it back together with a whiskey and Coke
They don't take someone home and act like it's nothing
They can't just switch it off every time they feel something
A guy gets drunk with his friends and he might hook up
Fast forward through the pain, pushing back when the tears come on
But it's different for girls

It's different for girls
Nobody said it was fair
When love disappears, they can't pretend it was never there

A guy gets drunk with his friends and he might hook up
Fast forward through the pain, pushing back when the tears come on
When the going gets tough, yeah, the guys they can just act tough
So tough
It's different for girls
It's different for girls"
